name	title	country	host	date
OK205611.1	Influenza A virus (A/chicken/Guatemala/45511-4/2000(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds	Guatemala	Gallus gallus	2000-XX-XX
OK205619.1	Influenza A virus (A/chicken/Guatemala/45511-5/2000(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds	Guatemala	Gallus gallus	2000-XX-XX
OK205627.1	Influenza A virus (A/chicken/Hidalgo/26654-1368/1994(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds	Mexico	Gallus gallus	1994-05-03
OK205635.1	Influenza A virus (A/chicken/Hidalgo/28159-460/1995(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds	Mexico	Gallus gallus	1995-XX-XX
OK205643.1	Influenza A virus (A/chicken/Jalisco/229-4592/1998(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds	Mexico	Gallus gallus	1998-XX-XX
OK205651.1	Influenza A virus (A/chicken/Jalisco/28159-600/1995(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds	Mexico	Gallus gallus	1995-XX-XX
OK205667.1	Influenza A virus (A/chicken/Jalisco/LVVX17186-2/2017(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds	Mexico	Gallus gallus	2017-08-23
OK205675.1	Influenza A virus (A/chicken/Mexico/15407/1997(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds	Mexico	Gallus gallus	1997-XX-XX
OK205691.1	Influenza A virus (A/chicken/Mexico/1863/2019(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds	Mexico	Gallus gallus	2019-09-03
OK205699.1	Influenza A virus (A/chicken/Mexico/1864/2019(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds	Mexico	Gallus gallus	2019-09-03
OK205707.1	Influenza A virus (A/chicken/Mexico/26654-1374/1994(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds	Mexico	Gallus gallus	1994-05-03
OK205715.1	Influenza A virus (A/chicken/Mexico/31381-1/1994(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds	Mexico	Gallus gallus	1994-01-10
OK205723.1	Influenza A virus (A/chicken/Mexico/31381-2/1994(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds	Mexico	Gallus gallus	1994-03-01
OK205731.1	Influenza A virus (A/chicken/Mexico/31381-4/1994(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds	Mexico	Gallus gallus	1994-06-21
OK205739.1	Influenza A virus (A/chicken/Mexico/31381-5/1994(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds	Mexico	Gallus gallus	1994-04-18
OK205747.1	Influenza A virus (A/chicken/Mexico/31381-8/1994(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds	Mexico	Gallus gallus	1994-04-30
OK205755.1	Influenza A virus (A/chicken/Mexico/31382-1/1994(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds	Mexico	Gallus gallus	1994-03-09
OK205763.1	Influenza A virus (A/chicken/Michoacan/28159-530/1995(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds	Mexico	Gallus gallus	1995-XX-XX
OK205771.1	Influenza A virus (A/chicken/Morelos/227-4353/1998(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds	Mexico	Gallus gallus	1998-XX-XX
OK205779.1	Influenza A virus (A/chicken/Puebla/14585-622/1994(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds	Mexico	Gallus gallus	1994-11-25
OK205787.1	Influenza A virus (A/chicken/Puebla/14590-658/1994(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds	Mexico	Gallus gallus	1994-12-01
OK205795.1	Influenza A virus (A/chicken/Puebla/28159-474/1995(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds	Mexico	Gallus gallus	1995-XX-XX
OK205803.1	Influenza A virus (A/chicken/Puebla/8623-607/1994(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds	Mexico	Gallus gallus	1994-11-22
OK205811.1	Influenza A virus (A/chicken/Puebla/8624-602/1994(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds	Mexico	Gallus gallus	1994-12-01
OK205819.1	Influenza A virus (A/chicken/Queretaro/14588-19/1995(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds	Mexico	Gallus gallus	1995-01-09
OK205827.1	Influenza A virus (A/chicken/Queretaro/22019-853/1996(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds	Mexico	Gallus gallus	1996-XX-XX
OK205835.1	Influenza A virus (A/chicken/Queretaro/26654-1373/1994(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds	Mexico	Gallus gallus	1994-05-03
OK205843.1	Influenza A virus (A/chicken/Queretaro/7653-20/1995(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds	Mexico	Gallus gallus	1995-XX-XX
OK205851.1	Influenza A virus (A/chicken/San Luis Potosi/7651/1996(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds	Mexico	Gallus gallus	1996-XX-XX
OK205859.1	Influenza A virus (A/chicken/Tabasco/234-8289/1998(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds	Mexico	Gallus gallus	1998-XX-XX
OK205867.1	Influenza A virus (A/chicken/Veracruz/232-6169/1998(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds	Mexico	Gallus gallus	1998-XX-XX
OK205875.1	Influenza A virus (A/chicken/Veracruz/233-7607/1998(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds	Mexico	Gallus gallus	1998-XX-XX
OK205883.1	Influenza A virus (A/chicken/Veracruz/28159-398/1995(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds	Mexico	Gallus gallus	1995-XX-XX
LC656325.1	Influenza A virus (A/Muscovy duck/Quang Ninh/353/2017(H5N6)) viral cRNA, segment 4, complete sequence	Viet Nam	Cairina moschata	2017-11-14
OK569793.1	Influenza A virus (A/teal/Samara/Bolshechernigovsky/2021(H5N1)) segment 4 hemagglutinin, HA2 region, (HA) gene, partial cds	Russia	Anas	2021-10-13
OK342171.1	Influenza A virus (A/aquatic bird/South Korea/CN21/2011(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds	South Korea	Aves	2011-11-XX
OK149240.1	Influenza A virus (A/rook/Russia/A_rook_Nizhniy_Novgorod_2_17/2017(H5N8)) segment 4 hemagglutinin, HA2 region, (HA) gene, partial cds	Russia	Corvus frugilegus	2017-10-12
OK103789.1	Influenza A virus (A/Hawk/Turkey/11/2006(H5N1)) segment 4 hemagglutinin, HA1 region, (HA) gene, partial cds	Turkey	Accipitridae	2006-01-XX
OK103802.1	Influenza A virus (A/chicken/Turkey/23/2006(H5N1)) segment 4 hemagglutinin, HA1 region, (HA) gene, partial cds	Turkey	Gallus gallus	2006-01-XX
OK103962.1	Influenza A virus (A/duck/USA/A_duck_California_72/1972(H5N2)) segment 4 hemagglutinin, HA2 region, (HA) gene, partial cds	USA	Anatidae	1972-01-XX
OK103969.1	Influenza A virus (A/chicken/Russia/A_chicken_Sergiev_Posad_1_17_HA_gene/2017(H5N8)) segment 4 hemagglutinin, HA2 region, (HA) gene, partial cds	Russia	Gallus gallus	2017-03-30
OK091109.1	Influenza A virus (A/Whooper Swan/Khuvsgul/#1/2020(H5N6)) segment 4 hemagglutinin (HA) gene, complete cds	Mongolia	Anas carolinensis	2020-05-XX
OK091117.1	Influenza A virus (A/Whooper Swan/Khuvsgul/#4/2020(H5N6)) segment 4 hemagglutinin (HA) gene, complete cds	Mongolia	Anas carolinensis	2020-05-XX
OK092293.1	Influenza A virus (A/chicken/Turkey/1/2006(H5N1)) segment 4 hemagglutinin, HA1 region, (HA) gene, partial cds	Turkey	Gallus gallus	2006-01-XX
MW871694.1	Influenza A virus (A/chicken/Indonesia/4998T/2018(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Indonesia	Gallus gallus	2018-07-29
MW935851.1	Influenza A virus (A/Muscovy duck/Vietnam/HN5138/2018(H5N6)) segment 4 hemagglutinin (HA) gene, complete cds	Viet Nam	Cairina moschata	2018-12-05
MW935969.1	Influenza A virus (A/Muscovy duck/Vietnam/HN5047/2018(H5N6)) segment 4 hemagglutinin (HA) gene, complete cds	Viet Nam	Cairina moschata	2018-10-29
MW935996.1	Influenza A virus (A/duck/Vietnam/HN5076/2018(H5N3)) segment 4 hemagglutinin (HA) gene, complete cds	Viet Nam	Anas sp.	2018-11-05
MW936093.1	Influenza A virus (A/Muscovy duck/Vietnam/HN5046/2018(H5N6)) segment 4 hemagglutinin (HA) gene, complete cds	Viet Nam	Cairina moschata	2018-10-29
MW936123.1	Influenza A virus (A/Muscovy duck/Vietnam/HN5139/2018(H5N6)) segment 4 hemagglutinin (HA) gene, complete cds	Viet Nam	Cairina moschata	2018-12-05
MW936140.1	Influenza A virus (A/duck/Vietnam/HN5080/2018(H5N6)) segment 4 hemagglutinin (HA) gene, complete cds	Viet Nam	Anas sp.	2018-11-05
MW936273.1	Influenza A virus (A/Muscovy duck/Vietnam/HN4719/2018(H5N6)) segment 4 hemagglutinin (HA) gene, complete cds	Viet Nam	Cairina moschata	2018-06-09
MW936310.1	Influenza A virus (A/Muscovy duck/Vietnam/HN4720/2018(H5N6)) segment 4 hemagglutinin (HA) gene, complete cds	Viet Nam	Cairina moschata	2018-06-09
MW936332.1	Influenza A virus (A/Muscovy duck/Vietnam/HN4715/2018(H5N6)) segment 4 hemagglutinin (HA) gene, complete cds	Viet Nam	Cairina moschata	2018-06-09
MW936357.1	Influenza A virus (A/Muscovy duck/Vietnam/HN4713/2018(H5N6)) segment 4 hemagglutinin (HA) gene, complete cds	Viet Nam	Cairina moschata	2018-06-09
OK081811.1	Influenza A virus (A/Turkey/Bangladesh/BDADAI-2184/2019(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Bangladesh	Meleagris gallopavo	2019-06-12
MZ976838.1	Influenza A virus (A/chicken/Tanggamus/031711076-65_HA/2017(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Indonesia	Gallus gallus	2017-11-15
MZ882169.1	Influenza A virus (A/goose/China/21FU001/2020(H5N8)) segment 4 hemagglutinin (HA) gene, complete cds	China	Anatidae	2020-11-XX
MZ882170.1	Influenza A virus (A/goose/China/21FU002/2020(H5N8)) segment 4 hemagglutinin (HA) gene, complete cds	China	Anatidae	2020-11-XX
MZ882171.1	Influenza A virus (A/goose/China/21FU003/2020(H5N8)) segment 4 hemagglutinin (HA) gene, complete cds	China	Anatidae	2020-11-XX
MZ882174.1	Influenza A virus (A/goose/China/21FU006/2020(H5N8)) segment 4 hemagglutinin (HA) gene, complete cds	China	Anatidae	2020-11-XX
MZ882175.1	Influenza A virus (A/goose/China/21FU007/2020(H5N8)) segment 4 hemagglutinin (HA) gene, complete cds	China	Anatidae	2020-11-XX
MZ882176.1	Influenza A virus (A/goose/China/21FU008/2020(H5N8)) segment 4 hemagglutinin (HA) gene, complete cds	China	Anatidae	2020-11-XX
MZ801736.1	Influenza A virus (A/chicken/HeBei/CK05/2019(H5N6)) segment 4 hemagglutinin (HA) gene, complete cds	China	Gallus gallus	2019-03-XX
MZ701931.1	Influenza A virus (A/chicken/Pakistan/531/2018(H5N8)) segment 4 hemagglutinin (HA) gene, complete cds	Pakistan	Gallus gallus	2018-10-18
MZ702119.1	Influenza A virus (A/quail/Pakistan/998/2018(H5N8)) segment 4 hemagglutinin (HA) gene, complete cds	Pakistan	Galliformes	2018-12-17
MZ702235.1	Influenza A virus (A/chicken/Pakistan/1000/2018(H5N8)) segment 4 hemagglutinin (HA) gene, complete cds	Pakistan	Gallus gallus	2018-12-17
MZ702457.1	Influenza A virus (A/environment/Pakistan/927/2018(H5N8)) segment 4 hemagglutinin (HA) gene, complete cds	Pakistan		2018-12-13
MZ166239.1	Influenza A virus (A/Mule_duck/France/20437/2020(H5N8)) segment 4 hemagglutinin (HA) gene, complete cds	France		2020-12-15
MZ166252.1	Influenza A virus (A/Mule_duck/France/20323/2020(H5N8)) segment 4 hemagglutinin (HA) gene, complete cds	France		2020-12-06
MZ166260.1	Influenza A virus (A/Mule_duck/France/20335/2020(H5N8)) segment 4 hemagglutinin (HA) gene, complete cds	France		2020-12-10
MZ166300.1	Influenza A virus (A/Mule_duck/France/20353/2020(H5N8)) segment 4 hemagglutinin (HA) gene, complete cds	France		2020-12-27
MZ166316.1	Influenza A virus (A/Mule_duck/France/21084/2021(H5N8)) segment 4 hemagglutinin (HA) gene, complete cds	France		2021-02-20
MT781554.2	Influenza A virus (A/white-tailed eagle/Denmark/4227-1/2018(H5N6)) segment 4 hemagglutinin (HA) gene, complete cds	Denmark	Haliaeetus albicilla	2018-02-09
MZ618947.2	Influenza A virus (A/chicken/HeBei/HB1907/2019(H5N6)) segment 4 hemagglutinin (HA) gene, complete cds	China	Gallus gallus	2019-03-XX
MW505351.1	Influenza A virus (A/Chlidonias hybrida/Hubei/55/2020(H5N8)) segment 4 hemagglutinin (HA) gene, complete cds	China	Chlidonias hybrida	2020-11-16
MW505359.1	Influenza A virus (A/Cygnus columbianus/Hubei/116/2020(H5N8)) segment 4 hemagglutinin (HA) gene, complete cds	China	Cygnus columbianus	2020-11-16
MW505367.1	Influenza A virus (A/Cygnus columbianus/Hubei/49/2020(H5N8)) segment 4 hemagglutinin (HA) gene, complete cds	China	Cygnus columbianus	2020-11-12
MW505383.1	Influenza A virus (A/Cygnus columbianus/Hubei/51/2020(H5N8)) segment 4 hemagglutinin (HA) gene, complete cds	China	Cygnus columbianus	2020-11-12
MW505391.1	Influenza A virus (A/Cygnus columbianus/Hubei/52/2020(H5N8)) segment 4 hemagglutinin (HA) gene, complete cds	China	Cygnus columbianus	2020-11-16
MW505399.1	Influenza A virus (A/Cygnus columbianus/Hubei/53/2020(H5N8)) segment 4 hemagglutinin (HA) gene, complete cds	China	Cygnus columbianus	2020-11-16
MT781470.1	Influenza A virus (A/eider/Denmark/12292-1/2018(H5N6)) segment 4 hemagglutinin (HA) gene, complete cds	Denmark		2018-09-03
MT781472.1	Influenza A virus (A/mallard/Denmark/12106-1/2018(H5N6)) segment 4 hemagglutinin (HA) gene, partial cds	Denmark	Anas platyrhynchos	2018-08-27
MT781473.1	Influenza A virus (A/mallard/Denmark/12106-2/2018(H5N6)) segment 4 hemagglutinin (HA) gene, partial cds	Denmark	Anas platyrhynchos	2018-08-27
MT781474.1	Influenza A virus (A/mute swan/Denmark/12293-1/2018(H5N6)) segment 4 hemagglutinin (HA) gene, partial cds	Denmark	Cygnus olor	2018-09-03
MT781482.2	Influenza A virus (A/black-headed gull/Denmark/4663-1/2018(H5N6)) segment 4 hemagglutinin (HA) gene, complete cds	Denmark	Chroicocephalus ridibundus	2018-03-26
MT781490.2	Influenza A virus (A/common buzzard/Denmark/4907-1/2018(H5N6)) segment 4 hemagglutinin (HA) gene, complete cds	Denmark	Buteo buteo	2018-04-18
MT781495.2	Influenza A virus (A/common buzzard/Denmark/613-1/2019(H5N6)) segment 4 hemagglutinin (HA) gene, complete cds	Denmark	Buteo buteo	2019-01-04
MT781503.2	Influenza A virus (A/eider/Denmark/9885-1/2018(H5N6)) segment 4 hemagglutinin (HA) gene, complete cds	Denmark		2018-07-11
MT781511.2	Influenza A virus (A/mute swan/Denmark/10771-1S/2018(H5N6)) segment 4 hemagglutinin (HA) gene, complete cds	Denmark	Cygnus olor	2018-08-12
MT781519.2	Influenza A virus (A/mute swan/Denmark/4905-1/2018(H5N6)) segment 4 hemagglutinin (HA) gene, complete cds	Denmark	Cygnus olor	2018-03-27
MT781527.2	Influenza A virus (A/pheasant/Denmark/12106-03/2018(H5N6)) segment 4 hemagglutinin (HA) gene, complete cds	Denmark	Phasianinae	2018-08-30
MT781535.2	Influenza A virus (A/white-tailed eagle/Denmark/0429-1/2018(H5N6)) segment 4 hemagglutinin (HA) gene, complete cds	Denmark	Haliaeetus albicilla	2018-12-22
MT781546.2	Influenza A virus (A/white-tailed eagle/Denmark/3073-1/2018(H5N6)) segment 4 hemagglutinin (HA) gene, complete cds	Denmark	Haliaeetus albicilla	2018-02-13
MT781562.2	Influenza A virus (A/white-tailed eagle/Denmark/4240-1/2018(H5N6)) segment 4 hemagglutinin (HA) gene, complete cds	Denmark	Haliaeetus albicilla	2018-03-16
MT781570.2	Influenza A virus (A/white-tailed eagle/Denmark/4241-1/2018(H5N6)) segment 4 hemagglutinin (HA) gene, complete cds	Denmark	Haliaeetus albicilla	2018-03-14
MT781578.2	Influenza A virus (A/white-tailed eagle/Denmark/4896-1/2018(H5N6)) segment 4 hemagglutinin (HA) gene, complete cds	Denmark	Haliaeetus albicilla	2018-04-03
MT781586.2	Influenza A virus (A/white-tailed eagle/Denmark/4897-1/2018(H5N6)) segment 4 hemagglutinin (HA) gene, complete cds	Denmark	Haliaeetus albicilla	2018-04-02
MT781591.2	Influenza A virus (A/white-tailed eagle/Denmark/4903-1/2019(H5N6)) segment 4 hemagglutinin (HA) gene, complete cds	Denmark	Haliaeetus albicilla	2019-03-27
MT781602.2	Influenza A virus (A/white-tailed eagle/Denmark/5921-1/2018(H5N6)) segment 4 hemagglutinin (HA) gene, complete cds	Denmark	Haliaeetus albicilla	2018-02-12
MT605485.1	Influenza A virus (A/Duck/China/B1/2018(H5N6)) segment 4 hemagglutinin (HA) gene, complete cds	China	Anatidae	2018-12-XX
MT605488.1	Influenza A virus (A/Duck/China/B4/2019(H5N6)) segment 4 hemagglutinin (HA) gene, complete cds	China	Anatidae	2019-02-XX
MT605489.1	Influenza A virus (A/Duck/China/B5/2019(H5N6)) segment 4 hemagglutinin (HA) gene, complete cds	China	Anatidae	2019-04-XX
MT605491.1	Influenza A virus (A/Duck/China/B7/2019(H5N6)) segment 4 hemagglutinin (HA) gene, complete cds	China	Anatidae	2019-04-XX
MT605493.1	Influenza A virus (A/Duck/China/B9/2019(H5N6)) segment 4 hemagglutinin (HA) gene, complete cds	China	Anatidae	2019-03-XX
MW965495.1	Influenza A virus (A/duck/Sidenreng Rappang/A07180110-11/2018(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Indonesia	Anatidae	2018-08-15
MT634258.1	Influenza A virus (A/Chicken/Viet Nam/AI-1606/2016(H5N6)) segment 4 hemagglutinin (HA) gene, complete cds	Viet Nam	Gallus gallus	2016-12-30
MZ235318.1	Influenza A virus (A/whooper swan/Miyagi/0402B001/2021(H5N8)) segment 4 hemagglutinin (HA) gene, partial cds	Japan	Cygnus cygnus	2021-02-17
MZ235326.1	Influenza A virus (A/whooper swan/Fukushima/0701B002/2021(H5N8)) segment 4 hemagglutinin (HA) gene, complete cds	Japan	Cygnus cygnus	2021-02-08
MZ235334.1	Influenza A virus (A/white-tailed eagle/Hokkaido/20210127001/2021(H5N8)) segment 4 hemagglutinin (HA) gene, complete cds	Japan	Haliaeetus albicilla	2021-02-03
MZ209099.1	Influenza A virus (A/Anser indicus/India/AIVA 286CAD India/2020(H5N1)) segment 4 hemagglutinin, HA1 region, (HA) gene, partial cds	India	Anser indicus	2020-12-31
MW314795.1	Influenza A virus (A/chicken/China/1101/2019(H5N6)) segment 4 hemagglutinin (HA) gene, complete cds	China	Gallus gallus	2019-11-XX
MZ049569.1	Influenza A virus (A/Quail/Viet Nam/4615/2015(H5N6)) segment 4 hemagglutinin (HA) gene, complete cds	Viet Nam	Galliformes	2015-07-26
MW333054.1	Influenza A virus (A/chicken/Changhua/15010324-2/2015(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds	Taiwan	Gallus gallus	2015-01-19
MW333062.1	Influenza A virus (A/chicken/Changhua/15010361-1/2015(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds	Taiwan	Gallus gallus	2015-01-20
MW333094.1	Influenza A virus (A/chicken/Changhua/15040043-1/2015(H5N8)) segment 4 hemagglutinin (HA) gene, complete cds	Taiwan	Gallus gallus	2015-04-23
MW333174.1	Influenza A virus (A/chicken/Changhua/16020042-2/2016(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds	Taiwan	Gallus gallus	2016-02-24
MW333182.1	Influenza A virus (A/chicken/Changhua/17030063-1/2017(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds	Taiwan	Gallus gallus	2017-03-27
MW333190.1	Influenza A virus (A/chicken/Changhua/17060006/2017(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds	Taiwan	Gallus gallus	2017-06-11
MW333238.1	Influenza A virus (A/chicken/Chiayi/17030059-2/2017(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds	Taiwan	Gallus gallus	2017-03-24
MW333262.1	Influenza A virus (A/chicken/Hsinchu/16080004-2/2016(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds	Taiwan	Gallus gallus	2016-08-17
MW333302.1	Influenza A virus (A/chicken/Kaohsiung/16120012/2016(H5N8)) segment 4 hemagglutinin (HA) gene, complete cds	Taiwan	Gallus gallus	2016-12-08
MW333310.1	Influenza A virus (A/chicken/Kaohsiung/16120034/2016(H5N8)) segment 4 hemagglutinin (HA) gene, complete cds	Taiwan	Gallus gallus	2016-12-17
MW333398.1	Influenza A virus (A/chicken/New Taipei City/16110019-1/2016(H5N8)) segment 4 hemagglutinin (HA) gene, complete cds	Taiwan	Gallus gallus	2016-11-24
MW333422.1	Influenza A virus (A/chicken/New Taipei City/17050004-2/2017(H5N8)) segment 4 hemagglutinin (HA) gene, complete cds	Taiwan	Gallus gallus	2017-05-06
MW333430.1	Influenza A virus (A/chicken/New Taipei City/17090001/2017(H5N8)) segment 4 hemagglutinin (HA) gene, complete cds	Taiwan	Gallus gallus	2017-09-01
MW333438.1	Influenza A virus (A/chicken/New Taipei City/17090002/2017(H5N8)) segment 4 hemagglutinin (HA) gene, complete cds	Taiwan	Gallus gallus	2017-09-01
MW333454.1	Influenza A virus (A/chicken/New Taipei City/18010021-3/2018(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds	Taiwan	Gallus gallus	2018-01-26
MW333494.1	Influenza A virus (A/chicken/Pingtung/18010019-2/2018(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds	Taiwan	Gallus gallus	2018-01-19
MW333518.1	Influenza A virus (A/chicken/Pingtung/18080001-1/2018(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds	Taiwan	Gallus gallus	2018-08-08
MW333542.1	Influenza A virus (A/chicken/Taichung/16050044-2/2016(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds	Taiwan	Gallus gallus	2016-05-27
MW333550.1	Influenza A virus (A/chicken/Taichung/16110017-3/2016(H5N8)) segment 4 hemagglutinin (HA) gene, complete cds	Taiwan	Gallus gallus	2016-11-16
MW333606.1	Influenza A virus (A/chicken/Taipei City/18010008-3/2018(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds	Taiwan	Gallus gallus	2018-01-14
MW333622.1	Influenza A virus (A/chicken/Taipei City/18050010-8/2018(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds	Taiwan	Gallus gallus	2018-05-14
MW333638.1	Influenza A virus (A/chicken/Taipei/16060023-1/2016(H5N8)) segment 4 hemagglutinin (HA) gene, complete cds	Taiwan	Gallus gallus	2016-06-23
MW333662.1	Influenza A virus (A/chicken/Taipei/17050006-2/2017(H5N8)) segment 4 hemagglutinin (HA) gene, complete cds	Taiwan	Gallus gallus	2017-05-07
MW333678.1	Influenza A virus (A/chicken/Taipei/17050008-3/2017(H5N8)) segment 4 hemagglutinin (HA) gene, complete cds	Taiwan	Gallus gallus	2017-05-07
